SKU,Price,Wholesale price
DIAMORROJMARIO,155,131
DIAMORROSKITTTY,155,131
DIAMORROSMINNIE,155,131
DIAMORVERE900,743,627
E308,61,52
ELEMORAZUM-200,345,291
ELEMORGRIM-200,345,291
ELEMORNEGM-200,345,291
ELEMORROJM-200,345,291
EMERGENCIA-SQ818,62,52.44
FEMORBUDW160,61,52
FEMORDRAW160,61,52
G10-REMATE,42,35
GADMORA1000000003,92,77.52
GAMMORNE-X8,952,804
GJX2337,74,63
GT-111-REMATE,53,45
GUIMORDEF-10-20-2MT,6.6,48
Gris 402,223,189
HIDMORDEFMLS-05,354,299
HOGMORDEFCOJIN,115,96.9
HUMMORBLAA318,186,158
ILUMORDEF12543025,331,280
ILUMORDEFLYD038,223,188.1
K063-Pack,714,606
KAMMORDEFMOR-559,52,44
KARMORNAGEGA15,716,605
KARMORNEGA15,716,605
KITMORAZUW-28,162,137
KITMORDORW-28,162,137
LAMMORBLABT-2301,142,120
LAMMORBLABT-3401,162,137
LAMMORBLATYV-2083,120,101
LAMMORDEFM-616T,42,35
LAMMORDEFM-G28,84,70.68
LAMMORDEFMYJ-8683U,61,52
LAMMORNEGBT-2301,142,120
LAMMORNEGTYV-2083,120,101
LECTPOINDEF0000,1079,911
LECTPOINDEF0001,1,1
LECTPOINDEF0002,201,169.86
LINMORBROCOB,95,80
LINMORCOBCOB7701B,54,46
LINMORCOBPLACOB7701B,54,46
LINMORDEF-SQ-535,32,27
LINMORDEF508,68,57
LINMORPLACOB,95,80
LUCMORMULM55-003,115,97
LUMMORDEF800LJ-58,20,17
LUMMORDEFGD-98150,689,581.4
LUMMORDEFGD-98200,938,792.3
LUMMORDEFGD-98400,1148,969
LUMMORDEFGD-99100,591,499.32
LUMMORDEFGD-99200,783,661.2
LUMMORDEFGD-99300,932,786.6
LÁMMORDEFMQ-189,81,68.4
M1L-REMATE,53,45
MICMORSAM9D,20,7
MINMORAMAVENT,51,44
MINMORBLAVENT,51,44
MINMORDEFMINI-AIR,149,125.4
MINMORDEFSIS-SOLAR,574,485
MINMORVERVENT,51,44
MOCMORAZUJB-612,108,100
MOCMORNEGJB-612,108,100
MOCMORPURJB-612,108,100
MOCMORROJJB-612,108,100
MOCMORROSJB-612,108,92
MOCMORVERJB-612,108,92
MOLMORDEF-ML,108,91.2
MOREBOCGRI450,214,181
MOREBOCNEG450,214,181
MOREBOCROJ450,214,181
MOREPARAC106,43.52,37
MOREPARAC107,49.92,42.5
MOREPARAC108,52.48,44.5
MOREPARAC109-BCO,43.52,37.5
MOREPARAC109-NEG,43.52,37.5
MOREPARAC110-NEG,52.48,44.5
MOREPARCC23,76.8,52.5
MOREPARP-002,74,63
MOREPARP-002d,32,27
MOUMORAZUMW-05,41,34
MOUMORGRIMW-05,41,34
MOUMORNEGMW-05,41,34
MOUMORROJMW-05,41,34
MULMORDEFCIR-4CONX,95,80
MULMORDEFMC-004U,95,80
MULMORNEGmc-5848c,122,103
Morado K064,119,101
Morado K072,142,120
Morado K073,160,135
Morado K074,173,146
Multi-au-03,11,10
NN-TJ55-EIRE,156,132
Negro 402,223,189
Negro E306,119,101
Negro K064,119,101
Negro K072,142,120
Negro K073,160,135
Negro K074,173,146
Negro K075,105,89
PANMORDEFMOR-120S,297,251
PAQ2K063,238,202
PAQ2K064,238,202
PAQ4K063,476,404
PAQ4K064,476,404
PARMORDEFCC21,60.16,31.5
PARMORDEFCC22,61.44,51
PARMORDEFCP0010,36,30
PARMORDEFCP006,63,54.04
PARMORDEFCP007,63,54.04
PARMORDEFCP008,53,43.89
PARMORDEFCP009,36,30
PARMORDEFCP009-negro,63,54.04
PARMORDEFCP010,38.4,33.5
PARMORDEFCP011,38.4,33.5
PARMORDEFHOT-CAKES,132,111.72
PARMORDEFMR0645,27,23
PARMORDEFMR0645-1,23,19.5
PARMORDEFMR0805,30,25
PARMORDEFMR0885,30,25
PARMORDEFMR0926,41,35
PARMORDEFMR1245,26,22
PARMORDEFMR1426,26,23
PARMORDEFMR1436,27.5,24
PARMORDEFMR2610,20,17
PARMORDEFMR2611,20,17
PARMORDEFN0411,32,27
PARMORDEFN0412,35,30
PARMORDEFN0431,32,27
PARMORDEFN0432,35,420
PARMORDGRISEFCP008,63,54.04
PARMORMULCP0010,36,30
PARMORNEGCP007,53,43.89
PELMORDEFAD218,77,65
PIEMORDEFM-914-2,18,16
PIZMORDEFPIZ-MAGIC,22,19
PIZMORDEFPIZ-MAGIC2,23,20
PLAYERA,240,240
POWMORAZUK-048,61,52
POWMORAZUK053,183,154
POWMORAZUK070,186,157
POWMORBLAK-048,61,52
POWMORBLAK-060,173,146
POWMORBLAK-061,176,149
POWMORBLAK052,155,131.1
POWMORBLAK055,155,131
POWMORBLAK058,89,75
POWMORBLAK065,119,101
POWMORBLAK067,182,154
POWMORBLAK068,238,201
POWMORBLAK069,257,194
POWMORBLAK070,186,157
POWMORBLAK071,133,112
POWMORBLANEGK077,162,137
POWMORMULK052,180,152.08
POWMORMULK055,216.11,182.49
POWMORNBLAK-062,176,149
POWMORNEGK-048,61,52
POWMORNEGK-060,173,146
POWMORNEGK-061,176,149
POWMORNEGK-062,176,149
POWMORNEGK052,155,131.1
POWMORNEGK053,183,154
POWMORNEGK054,187,158
POWMORNEGK055,155,131
POWMORNEGK058,89,75
POWMORNEGK065,119,101
POWMORNEGK067,182,154
POWMORNEGK068,238,201
POWMORNEGK069,257,194
POWMORNEGK070,186,157
POWMORNEGK071,133,112
POWMORNEGK077,162,137
POWMORROJK052,155,131.1
POWMORROJK054,187,158
POWMORROSK-048,61,52
POWMORVERK052,155,131.1
POWMORVERK053,183,154
POWMORVERK054,187,158
PROMORDEF-XLF-09,106,89
PROMORDEFAST-GAL,207,179
PX-SJL9-BCN0,156,132
RASMORAMAW-22,216,182.4
RASMORAZUW-22,216,182.4
RASMORROSW-22,216,182.4
RASMORVERW-22,216,182.4
RECMORGRIM-0688,237,200
RECMORNEGM-0688,237,200
RECMORROSM-0688,237,200
REFMORDEFMOR-2207A,372,314
REFMORDEFMOR-2301B,277,234
REFMORDEFMOR-2305B,338,285
REFMORDEFSQ-HP-2101-4,52,44
RELMORBLA-MSK15,190,150
RELMORROS-MSK15,190,150
Rojo 402,223,189
Rosa K072,142,120
Rosa K075,105,89
SECMORBEIMCF-001,173,146
SECMORBLAMCF-001,173,146
SECMORBLAMCF-003,227,192
SECMORGRIMCF-003,227,192
SMAHIWBLA00000Y68,103,86.64
SMAHIWNEG00000Y68,103,86.64
SMAHIWROS00000Y68,103,86.64
SMAMORAZU000Y8,103,86.64
SMAMORAZUI7,142,120
SMAMORDEF18_UTRA-1,297,250.8
SMAMORDEF18_UTRA-2-2,297,250.8
SMAMORDEF18_UTRA-3-3,297,250.8
SMAMORDEFSK11,264,223
SMAMORDEFSK12,264,223
SMAMORDEFSK13,264,223
SMAMORDEFSK14,250,211
SMAMORDEFSK15,250,211
SMAMORDEFW26,182,154
SMAMORDEFW26-1,169,143
SMAMORDEFW27-2,169,143
SMAMORDEFW28,182,154
SMAMORDEFW28-3,169,143
SMAMORDEFW29,182,154
SMAMORDEFW29-4,169,143
SMAMORDEFW30,182,154
SMAMORDEFW30-5,169,143
SMAMORDEFW31,182,154
SMAMORDEFW31-6,169,143
SMAMORDEFX8,267,226
SMAMORDEFY201,197,166
SMAMORDEFY202,197,166
SMAMORDETW25-AZUL,200,169
SMAMORDETW25-GRIS,200,169
SMAMORDETW25-NARANJA,200,169
SMAMORDETW25-NEGRO,200,169
SMAMORDEULTRA2-BCO,207,174
SMAMORDEULTRA2-NARANJA,207,174
SMAMORET21-Amarillo,232,197
SMAMORET21-NGO,232,197
SMAMORET21-purpura,232,197
SMAMORGRI000Y8,103,86.64
SMAMORGRIMGW20,210,177
SMAMORGRISK13,270,228
SMAMORNARMGW20,210,177
SMAMORNARSK11,270,228
SMAMORNEGI7,142,120
SMAMORNEGMGW20,210,177
SMAMORNEGSK12,270,228
SMAMORROJZ51,176,148.2
SMAMORROSI7,142,120
SMAMORVERZ51,176,148.2
SMARMORAZUMSK16,250,211
SMARMORBLAMSK16,250,211
SMARMORNEGMSK16,250,211
SMARMORROSMSK16,250,211
SOLMORDEF-MOR-8017,365,307.8
SOPMORDEF-CEL-CAR,54,46
SOPMORDEF-CEL-CARS,46,39
SOPMORDEFHDL-117B,119,101
SOPMORDEFMH-70B,60,51
ST2-REMATE,53,45
ST28-REMATE,42,35
T-162-REMATE,42,35
T0-3032-REMATE,53,45
T800-ROJO,182,154
TABSTYDEF0STTTKI2,1179,995.53
TABSTYDEF0STTTKI3,1179,995.53
TABVORDWFT10M,1344,1135
TEAMORDE1202F,91,77
TORMORDEFFS-T888,5824,5108
TORRFOLNEGFS-T109,3094,2666
TRIMORDEFTRIPL-ARO,61,51.3
VASMORAZUCCB-0004,50,42
VASMORBLACCB-0004,50,42
VASMORNEG,70,45.6
VASMORNEG-2,54,45.6
VASMORNEG-3,54,45.6
VASMORNEG-4,54,45.6
VASMORNEG-5,54,45.6
VASMORNEGCCB-0004,70,42
VASMORROJCCB-0004,50,42
VASMORVERCCB-0004,50,42
VENMORDEFMF023,196,165.3
VENMORDEFMOR-FF-2001,621,525
VENMORDEFMOR-FS12,783,661.2
VENMORDEFMOR-FS12-7,398,337
VENMORDEFMOR-FS12-8,281,238
VENMORGRICLPI5_5,92,78
VENMORNEGCLPI5_5,92,78
VENMORROSCLPI5_5,92,78
VENMORVERCLPI5_5,92,78
Verde K074,173,146
W16-1,104,88
W16-2,108,92
X3,122,103
Y1,119,101
Y2,119,101
Y3,119,101
band-mard2,159,134.52
colores,66,228
mr1275-50pz,850,228
sup2023-2,291,246
